Ontario Top Baby Names (Male),,
Year,Name,Frequency
1952,GARTH,18
1952,GARY,1045
1952,GASTON,6
1952,GAVIN,5
1952,GENE,20
1952,GEOFFREY,47
1952,GEOFFRY,5
1952,GEORGE,740
1952,GEORGES,11
1952,GERALD,464
1952,GERARD,90
1952,GERMAIN,5
1952,GERRIT,9
1952,GERRY,10
1952,GILBERT,39
1952,GILES,6
1952,GILLE,7
1952,GILLES,33
1952,GIOVANNI,8
1952,GIUSEPPE,9
1952,GLEN,254
1952,GLENDON,7
1952,GLENN,221
1952,GORDEN,5
1952,GORDON,611
1952,GRAEME,10
1952,GRAHAM,45
1952,GRANT,92
1952,GRAYDON,5
1952,GREGG,9
1952,GREGORY,391
1952,GUY,82
1952,HANS,11
1952,HARLEY,15
1952,HAROLD,217
1952,HARRY,148
1952,HARVEY,61
1952,HECTOR,9
1952,HENDRIK,11
1952,HENRI,8
1952,HENRY,141
1952,HENRYK,9
1952,HERBERT,67
1952,HERMAN,9
1952,HOWARD,167
1952,HUBERT,12
1952,HUGH,97
1952,IAIN,6
1952,IAN,235
1952,IGOR,6
1952,IHOR,8
1952,INFANT,47
1952,IRA,8
1952,IRVIN,12
1952,IRVING,9
1952,IRWIN,5
1952,ISAAC,6
1952,IVAN,55
1952,J,8
1952,JACK,138
1952,JACKIE,16
1952,JACOB,20
1952,JACQUES,45
1952,JAMES,2331
1952,JAMIE,6
1952,JAN,47
1952,JANIS,7
1952,JASON,5
1952,JAY,12
1952,JEAN,136
1952,JEAN-GUY,8
1952,JEAN-MARC,7
1952,JEAN-PIERRE,9
1952,JEFFERY,29
1952,JEFFREY,179
1952,JEREMY,5
1952,JEROME,42
1952,JERRY,51
1952,JERZY,7
1952,JESSE,5
1952,JIM,10
1952,JIMMY,16
1952,JOE,12
1952,JOEL,25
1952,JOESPH,6
1952,JOEY,7
1952,JOHANNES,29
1952,JOHN,3492
1952,JOHNNIE,7
1952,JOHNNY,29
1952,JON,27
1952,JONATHAN,28
1952,JOS,18
1952,JOSEPH,3306
1952,JOSEPHE,5
1952,JULES,8
1952,JULIAN,5
1952,KARL,33
1952,KEITH,250
1952,KELLY,10
1952,KELVIN,7
1952,KENNETH,1111
1952,KENT,24
1952,KERRY,35
1952,KEVIN,199
1952,KIETH,8
1952,KIM,49
1952,KIMBERLEY,12
1952,KIMBERLY,9
1952,KIRK,48
1952,KLAUS,6
1952,KURT,9
1952,LAIRD,5
1952,LANCE,16
1952,LANNY,5
1952,LARRY,615
1952,LAURENCE,44
1952,LAURENT,14
1952,LAURIE,13
1952,LAURIER,7
1952,LAVERNE,5
1952,LAWRENCE,353
1952,LEE,40
1952,LENARD,14
1952,LENNARD,5
1952,LEO,92
1952,LEON,19
1952,LEONARD,216
1952,LEOPOLD,8
1952,LEROY,8
1952,LESLEY,6
1952,LESLIE,134
1952,LESTER,7
1952,LEVI,6
1952,LEWIS,19
1952,LINDSAY,5
1952,LIONEL,26
1952,LLOYD,114
1952,LONNIE,8
1952,LORNE,106
1952,LORRIE,5
1952,LOUIS,87
1952,LOYD,5
1952,LUCIEN,8
1952,LUIGI,6
1952,LYLE,57
1952,LYNN,13
1952,MALCOLM,48
1952,MALE,13
1952,MARC,45
1952,MARCEL,63
1952,MARCUS,7
1952,MARINUS,5
1952,MARIO,21
1952,MARK,452
1952,MARSHALL,21
1952,MART,5
1952,MARTIN,174
1952,MARVIN,35
1952,MATHEW,5
1952,MATTHEW,35
1952,MAURICE,88
1952,MAXWELL,5
1952,MAYNARD,7
1952,MELVILLE,15
1952,MELVIN,36
1952,MERVIN,20
1952,MERVYN,7
1952,MICHAEL,1766
1952,MICHAL,5
1952,MICHEAL,107
1952,MICHEL,102
1952,MICHELE,6
1952,MIKE,9
1952,MILES,11
1952,MILTON,13
1952,MITCHEL,8
1952,MITCHELL,15
1952,MONTE,5
1952,MORLEY,14
1952,MORRIS,38
1952,MURRAY,248
1952,MURRY,6
1952,MYLES,19
1952,MYRON,8
1952,NATHAN,7
1952,NEAL,9
1952,NEIL,155
1952,NELSON,26
1952,NEWBORN,24
1952,NICHOLAS,52
1952,NICK,6
1952,NICKOLAS,10
1952,NICOLA,6
1952,NOEL,11
1952,NORMAN,290
1952,NORMAND,22
1952,NOT,20
1952,OLIVER,7
1952,OREST,7
1952,ORVAL,7
1952,OSCAR,5
1952,OWEN,23
1952,PATRICK,393
1952,PAUL,1307
1952,PERCY,17
1952,PERRY,13
1952,PETER,939
1952,PETERIS,6
1952,PHILIP,302
1952,PHILIPPE,10
1952,PHILLIP,77
1952,PIERRE,44
1952,PIETER,10
1952,RAE,7
1952,RALPH,157
1952,RANDAL,19
1952,RANDALL,192
1952,RANDELL,7
1952,RANDOLPH,78
1952,RANDY,159
1952,RAY,33
1952,RAYMOND,428
1952,REAL,11
1952,REGINALD,84
1952,REID,7
1952,REJEAN,7
1952,RENE,39
1952,REX,5
1952,RHEAL,9
1952,RICARDO,5
1952,RICHARD,1894
1952,RICK,12
1952,RICKEY,28
1952,RICKIE,7
1952,RICKY,50
1952,ROBERT,3321
1952,ROBERTO,6
1952,ROBIN,47
1952,ROCCO,7
1952,ROCKY,5
1952,RODERICK,65
1952,RODGER,21
1952,RODNEY,86
1952,ROGER,281
1952,ROLAND,61
1952,ROMAN,24
1952,ROMEO,6
1952,RONALD,1116
1952,RONNIE,20
1952,RORY,9
1952,ROSS,140
1952,ROY,174
1952,ROYAL,9
1952,ROYCE,6
1952,RUDOLPH,7
1952,RUDY,9
1952,RUSSEL,23
1952,RUSSELL,118
1952,RYSZARD,11
1952,SALVATORE,7
1952,SAM,6
1952,SAMUEL,70
1952,SANDY,6
1952,SANFORD,5
1952,SCOTT,73
1952,SEAN,15
1952,SERGE,8
1952,SHANE,10
1952,SHAUN,8
1952,SHAWN,16
1952,SHELDON,35
1952,SIDNEY,30
1952,SIMON,6
1952,SPENCER,6
1952,STANISLAW,6
1952,STANLEY,209
1952,STEFAN,10
1952,STEPHAN,14
1952,STEPHEN,800
1952,STEVE,16
1952,STEVEN,401
1952,STEWART,44
1952,STUART,65
1952,SYDNEY,19
1952,TADEUSZ,10
1952,TARAS,9
1952,TED,15
1952,TEDDY,16
1952,TERANCE,6
1952,TERENCE,116
1952,TERRANCE,127
1952,TERRENCE,125
1952,TERRY,229
1952,THADDEUS,5
1952,THEODORE,54
1952,THEODORUS,8
1952,THOMAS,1115
1952,TIMOTHY,343
1952,TODD,6
1952,TOM,6
1952,TOMMY,10
1952,TONY,8
1952,TREVOR,16
1952,VAN,5
1952,VANCE,5
1952,VAUGHN,7
1952,VERNON,43
1952,VICTOR,95
1952,VINCENT,80
1952,VYTAUTAS,7
1952,WADE,11
1952,WALLACE,30
1952,WALTER,222
1952,WARD,6
1952,WARREN,101
1952,WAYNE,674
1952,WENDELL,6
1952,WESLEY,22
1952,WILBERT,10
1952,WILFRED,61
1952,WILFRID,9
1952,WILLARD,12
1952,WILLEM,7
1952,WILLIAM,2350
1952,WILLIS,6
1952,WILSON,11
1952,YVES,5
1952,YVON,30
1953,AARON,10
1953,ADAM,9
1953,ADRIAAN,6
1953,ADRIAN,12
1953,ADRIANUS,7
1953,ADRIEN,5
1953,ALAIN,8
1953,ALAN,354
1953,ALBERT,173
1953,ALDO,7
1953,ALEC,5
1953,ALEX,16
1953,ALEXANDER,161
1953,ALFRED,73
1953,ALLAN,358
1953,ALLEN,131
1953,ALLISTER,5
1953,ALVIN,36
1953,ANDRE,52
1953,ANDREAS,7
1953,ANDREW,209
1953,ANDY,5
1953,ANGELO,22
1953,ANGUS,14
1953,ANTHONY,216
1953,ANTONIO,26
1953,ANTONIUS,6
1953,ARCHIBALD,7
1953,ARCHIE,18
1953,ARIE,6
1953,ARMAND,12
1953,ARNOLD,60
1953,ARTHUR,245
1953,AUBREY,14
1953,BABE,7
1953,BABY,359
1953,BARRIE,7
1953,BARRY,362
1953,BARTON,6
1953,BASIL,16
1953,BENJAMIN,22
1953,BERNARD,112
1953,BERNHARD,5
1953,BERT,6
1953,BERTRAM,8
1953,BEVERLEY,5
1953,BEVERLY,14
1953,BILL,10
1953,BLAINE,20
1953,BLAIR,44
1953,BLAKE,24
1953,BOB,8
1953,BOHDAN,23
1953,BORIS,12
1953,BOYD,5
1953,BRAD,16
1953,BRADFORD,17
1953,BRADLEY,186
1953,BRENT,60
1953,BRETT,15
1953,BRIAN,1296
1953,BRIEN,6
1953,BROCK,5
1953,BRUCE,617
1953,BRUNO,15
1953,BRYAN,123
1953,BRYCE,6
1953,BRYON,14
1953,BUDDY,5
1953,BURTON,8
1953,BYRON,17
1953,CALVIN,55
1953,CAMERON,62
1953,CAMPBELL,5
1953,CAREY,8
1953,CARL,137
1953,CARMAN,8
1953,CARMEN,15
1953,CARSON,11
1953,CARY,5
1953,CECIL,36
1953,CHARLES,590
1953,CHESTER,16
1953,CHRIS,13
1953,CHRISTIAN,12
1953,CHRISTOPHER,368
1953,CLAIR,6
1953,CLARE,11
1953,CLARENCE,57
1953,CLARK,11
1953,CLARKE,6
1953,CLAUDE,74
1953,CLAUS,5
1953,CLAYTON,27
1953,CLIFFORD,122
1953,CLIFTON,5
1953,CLINTON,16
1953,CLIVE,9
1953,CLYDE,18
1953,COLIN,81
1953,CONRAD,16
1953,CORNELIS,9
1953,CORNELIUS,19
1953,CRAIG,139
1953,CRISTOPHER,5
1953,CURTIS,20
1953,CYRIL,13
1953,DALE,216
1953,DALTON,6
1953,DAN,12
1953,DANA,27
1953,DANE,5
1953,DANIAL,11
1953,DANIEL,812
1953,DANNY,127
1953,DARCY,22
1953,D'ARCY,6
1953,DARREL,9
1953,DARRELL,54
1953,DARRYL,33
1953,DARWIN,6
1953,DARYL,29
1953,DAVID,3046
1953,DEAN,70
1953,DELBERT,13
1953,DENIS,124
1953,DENNIS,521
1953,DEREK,56
1953,DERRICK,14
1953,DICK,7
1953,DIETER,6
1953,DIRK,7
1953,DOMENICO,13
1953,DOMINIC,7
1953,DON,12
1953,DONALD,1363
1953,DONNIE,5
1953,DOUGLAS,1149
1953,DUANE,14
1953,DUNCAN,31
1953,DWAYNE,6
1953,DWIGHT,48
1953,EARL,90
1953,EARLE,8
1953,EARNEST,5
1953,EDDIE,7
1953,EDDY,13
1953,EDGAR,25
1953,EDMOND,21
1953,EDMUND,20
1953,EDWARD,630
1953,EDWIN,75
1953,ELDON,17
1953,ELMER,15
1953,ELWIN,5
1953,EMERSON,5
1953,EMILE,12
1953,ERIC,211
1953,ERNEST,113
1953,EUGENE,60
1953,EVAN,17
1953,EVERETT,10
1953,FELIX,8
1953,FERNAND,12
1953,FLOYD,22
1953,FORD,6
1953,FRANCES,12
1953,FRANCESCO,12
1953,FRANCIS,182
1953,FRANCO,13
1953,FRANCOIS,16
1953,FRANK,263
1953,FRANKLIN,32
1953,FRANKLYN,5
1953,FRASER,9
1953,FRED,29
1953,FREDERIC,10
1953,FREDERICK,279
1953,FREDERIK,7
1953,FREDRICK,70
1953,GABRIEL,11
1953,GAETAN,22
1953,GARFIELD,18
1953,GARNET,17
1953,GARRY,184
1953,GARTH,23
1953,GARY,974
1953,GASTON,10
1953,GAVIN,6
1953,GEERT,5
1953,GENE,18
1953,GEOFFREY,62
1953,GEORGE,638
1953,GEORGES,6
1953,GERALD,471
1953,GERARD,66
1953,GERARDUS,6
1953,GERHARD,10
1953,GERMAIN,7
1953,GERRARD,7
1953,GERRIT,9
1953,GERRY,13
1953,GILBERT,50
1953,GILES,6
1953,GILLES,28
1953,GINO,7
1953,GIOVANNI,9
1953,GIUSEPPE,19
1953,GLEN,175
1953,GLENDON,7
1953,GLENN,279
1953,GORDON,563
1953,GRAEME,7
1953,GRAHAM,56
1953,GRANT,88
1953,GREGG,13
1953,GREGOR,5
1953,GREGORY,477
1953,GUY,88
1953,HAL,6
1953,HANS,10
1953,HAROLD,186
1953,HARRY,160
1953,HARVEY,63
1953,HECTOR,11
1953,HENDRIK,16
1953,HENRI,6
1953,HENRY,150
1953,HENRYK,9
1953,HERBERT,79
1953,HERMAN,10
1953,HERMANUS,5
1953,HOWARD,165
1953,HUBERT,16
1953,HUGH,75
1953,IAN,241
1953,IHOR,7
1953,INFANT,53
1953,IRA,9
1953,IRVING,8
1953,IRWIN,10
1953,ISAAC,10
1953,IVAN,51
1953,J,7
1953,JACK,119
1953,JACKIE,16
1953,JACOB,22
1953,JACOBUS,10
1953,JACQUE,10
1953,JACQUES,38
1953,JAMES,2335
1953,JAMIE,7
1953,JAN,40
1953,JANIS,6
1953,JAROSLAW,5
1953,JASON,7
1953,JAY,32
1953,JEAN,112
1953,JEAN-PAUL,7
1953,JEFFERY,31
1953,JEFFREY,240
1953,JERALD,5
1953,JEREMY,6
1953,JEROME,27
1953,JERROLD,7
1953,JERRY,109
1953,JERZY,5
1953,JESSE,5
1953,JIM,9
1953,JIMMY,17
1953,JOACHIM,6
1953,JOE,11
1953,JOEL,32
1953,JOESEPH,8
1953,JOESPH,12
1953,JOHAN,5
1953,JOHANNES,32
1953,JOHN,3513
1953,JOHNNY,27
1953,JOHNY,7
1953,JON,24
1953,JONATHAN,26
1953,JOS,20
1953,JOSEF,8
1953,JOSEPH,3355
1953,JOSEPHE,7
1953,JOSEPH-MICHEL,5
1953,JOZEF,7
1953,JULIAN,9
1953,JULIUS,5
1953,KARL,61
1953,KEITH,274
1953,KELLY,13
1953,KELVIN,11
1953,KENNETH,1063
1953,KENT,9
1953,KERRY,35
1953,KEVIN,271
1953,KIETH,9
1953,KIM,69
1953,KIMBERLEY,17
1953,KIMBERLY,25
1953,KIRBY,6
1953,KIRK,47
1953,KLAAS,8
1953,KURT,9
1953,LAIRD,7
1953,LANCE,19
1953,LARRY,557
1953,LAURENCE,37
1953,LAURENT,9
1953,LAURIE,21
1953,LAURIER,6
1953,LAVERNE,5
1953,LAWRENCE,379
1953,LEE,43
1953,LENARD,15
1953,LENNARD,7
1953,LEO,81
1953,LEON,17
1953,LEONARD,219
1953,LEROY,6
1953,LESLIE,127
1953,LESTER,15
1953,LEWIS,20
1953,LINDSAY,16
1953,LIONEL,24
1953,LLOYD,105
1953,LOREN,7
1953,LORENZO,7
1953,LORNE,96
1953,LOUIS,80
1953,LUCIANO,5
1953,LUCIEN,11
1953,LUIGI,10
1953,LYLE,42
1953,LYNN,12
1953,MALCOLM,49
1953,MALE,10
1953,MANFRED,5
1953,MARC,60
1953,MARCEL,60
1953,MAREK,5
1953,MARINUS,8
1953,MARIO,35
1953,MARIUS,5
1953,MARK,533
1953,MARLIN,5
1953,MARSHALL,12
1953,MARTIN,186
1953,MARTINUS,9
1953,MARVIN,35
1953,MATHEW,6
1953,MATTHEW,40
1953,MAURICE,81
1953,MAX,7
1953,MAXWELL,10
1953,MELVILLE,7
1953,MELVIN,50
1953,MERLE,6
1953,MERRILL,6
1953,MERVIN,19
1953,MERVYN,9
1953,MICHAEL,2064
1953,MICHAL,6
1953,MICHEAL,114
1953,MICHEL,127
1953,MICHELE,8
1953,MIKE,8
1953,MILAN,5
1953,MILES,12
1953,MILTON,17
1953,MITCHELL,21
1953,MONTE,6
1953,MORLEY,10
1953,MORRIS,23
1953,MURRAY,190
1953,MURRY,5
1953,MYLES,10
1953,MYRON,10
1953,NATHAN,6
1953,NEAL,11
1953,NEIL,145
1953,NELSON,32
1953,NICHOLAS,62
1953,NICKOLAS,8
1953,NICOLA,5
1953,NIGEL,6
1953,NOEL,9
1953,NORBERT,8
1953,NORMAN,302
1953,NORMAND,33
1953,NOT,18
1953,OLIVER,5
1953,OMER,8
1953,ORVILLE,11
1953,OSCAR,5
1953,OWEN,26
1953,PAOLO,5
1953,PATRICK,397
1953,PAUL,1378
1953,PERCY,15
1953,PERRY,18
1953,PETER,1039
1953,PHILIP,294
1953,PHILIPPE,6
1953,PHILLIP,71
1953,PIERRE,58
1953,PIETER,15
1953,PIETRO,11
1953,RAE,7
1953,RALPH,170
1953,RANDAL,32
1953,RANDALL,203
1953,RANDELL,6
1953,RANDOLF,8
1953,RANDOLPH,100
1953,RANDY,187
1953,RAY,31
1953,RAYMOND,385
1953,REAL,9
1953,REED,5
1953,REGINALD,89
1953,REID,9
1953,REJEAN,9
1953,RENE,38
1953,REX,7
1953,REYNOLD,8
1953,RHEAL,10
1953,RICARDO,6
1953,RICHARD,1972
1953,RICK,14
1953,RICKEY,41
1953,RICKIE,5
1953,RICKY,89
1953,RINO,6
1953,RITCHIE,5
1953,ROBBIE,5
1953,ROBERT,3326
1953,ROBERTO,8
1953,ROBIN,75
1953,ROCKY,8
1953,RODERICK,68
1953,RODGER,33
1953,RODNEY,156
1953,ROELOF,5
1953,ROGER,302
1953,ROLAND,35
1953,ROLLAND,8
1953,ROMAN,39
1953,ROMEO,7
1953,RONALD,1175
1953,RONNIE,22
1953,RONNY,5
1953,RORY,8
1953,ROSS,149
1953,ROY,179
1953,ROYAL,8
1953,ROYDEN,5
1953,RUDOLF,7
1953,RUDOLPH,7
1953,RUDY,7
1953,RUSSEL,16
1953,RUSSELL,104
1953,RYAN,7
1953,RYSZARD,11
1953,SALVATORE,17
1953,SAM,9
1953,SAMUEL,58
1953,SANDY,5
1953,SANFORD,6
1953,SCOTT,85
1953,SEAN,17
1953,SERGE,14
1953,SERGIO,6
1953,SHANE,13
1953,SHAUN,13
1953,SHAWN,44
1953,SHELDON,30
1953,SIDNEY,30
1953,SIMON,20
1953,SPENCER,10
1953,STANLEY,199
1953,STEFAN,10
1953,STEPHAN,20
1953,STEPHEN,856
1953,STEVE,16
1953,STEVEN,504
1953,STEWART,68
1953,STUART,78
1953,SYDNEY,18
1953,TADEUSZ,12
1953,TARAS,6
1953,TED,23
1953,TEDDY,18
1953,TERANCE,6
1953,TERENCE,68
1953,TERRANCE,140
1953,TERRENCE,98
1953,TERRY,304
1953,THEODOR,5
1953,THEODORE,53
1953,THEODORUS,12
1953,THOMAS,1196
1953,TIMOTHY,411
1953,TODD,9
1953,TOMMY,6
1953,TONY,16
1953,TREVOR,29
1953,VAUGHAN,5
1953,VAUGHN,10
1953,VERN,5
1953,VERNE,7
1953,VERNON,42
1953,VICTOR,115
1953,VINCENT,62
1953,VINCENZO,5
1953,VLADIMIR,5
1953,WADE,15
1953,WALLACE,33
1953,WALTER,206
1953,WARREN,82
1953,WASYL,5
1953,WAYNE,657
1953,WENDELL,6
1953,WERNER,10
1953,WESLEY,46
1953,WILBERT,10
1953,WILFRED,56
1953,WILFRID,14
1953,WILHELMUS,8
1953,WILLARD,7
1953,WILLEM,8
1953,WILLIAM,2293
1953,WILLIE,5
1953,WILSON,6
1953,WRAY,9
1953,YVES,6
1953,YVON,27
1953,ZENON,8
1954,AARON,5
1954,ABRAHAM,13
1954,ADAM,10
1954,ADRIAN,30
1954,ADRIANUS,9
1954,ALAIN,7
1954,ALAN,367
1954,ALASTAIR,6
1954,ALBERT,174
1954,ALBERTO,5
1954,ALDO,12
1954,ALEC,7
1954,ALEX,21
1954,ALEXANDER,146
1954,ALFRED,93
1954,ALLAN,318
1954,ALLEN,110
1954,ALVIN,39
1954,ANDRE,69
1954,ANDREW,253
1954,ANDRIS,8
1954,ANDY,6
1954,ANGELO,13
1954,ANGUS,14
1954,ANTHONY,218
1954,ANTONIO,49
1954,ANTONIUS,6
1954,ANTONY,7
1954,ARCHIBALD,7
1954,ARCHIE,11
1954,ARMAND,13
1954,ARNOLD,42
1954,ARTHUR,196
1954,ASHLEY,5
1954,AUBREY,6
1954,AUSTIN,6
1954,BABE,7
1954,BABY,394
1954,BARRIE,14
1954,BARRY,390
1954,BART,5
1954,BARTON,9
1954,BASIL,9
1954,BENJAMIN,33
1954,BERNARD,133
1954,BERNHARD,6
1954,BERT,13
1954,BERTRAM,5
1954,BEVERLEY,8
1954,BEVERLY,10
1954,BILL,13
1954,BILLY,11
1954,BLAINE,28
1954,BLAIR,47
1954,BLAKE,29
1954,BOB,6
1954,BOBBY,6
1954,BOHDAN,14
1954,BORIS,9
1954,BOYD,6
1954,BRAD,12
1954,BRADFORD,16
1954,BRADLEY,220
1954,BRADLY,5
1954,BRENT,84
1954,BRETT,11
1954,BRIAN,1429
1954,BRIEN,7
1954,BROCK,9
1954,BRUCE,660
1954,BRUNO,21
1954,BRYAN,134
1954,BRYON,16
1954,BUDDY,7
1954,BURTON,10
1954,BYRON,23
1954,CALVIN,55
1954,CAMERON,73
1954,CAREY,12
1954,CARL,147
1954,CARLO,13
1954,CARMAN,13
1954,CARMEN,12
1954,CARSON,11
1954,CARY,7
1954,CECIL,40
1954,CHARLES,557
1954,CHARLIE,9
1954,CHESTER,15
1954,CHRIS,11
1954,CHRISTIAN,7
1954,CHRISTOPHER,395
1954,CLARE,8
1954,CLARENCE,62
1954,CLARK,16
1954,CLAUDE,57
1954,CLAUDIO,10
1954,CLAYTON,43
1954,CLEMENT,9
1954,CLIFFORD,129
1954,CLIFTON,6
1954,CLINTON,17
1954,CLIVE,10
1954,CLYDE,12
1954,COLIN,77
1954,CONRAD,10
1954,CORNELIS,20
1954,CORNELIUS,10
1954,CRAIG,156
1954,CURT,6
1954,CURTIS,19
1954,CYRIL,14
1954,DALE,207
1954,DALTON,10
1954,DAN,22
1954,DANA,39
1954,DANIAL,12
1954,DANIEL,895
1954,DANNIEL,5
1954,DANNY,131
1954,DARCY,20
1954,D'ARCY,5
1954,DARREL,8
1954,DARRELL,65
1954,DARRYL,23
1954,DARWIN,5
1954,DARYL,67
1954,DAVID,3242
1954,DEAN,78
1954,DELBERT,15
1954,DENIS,123
1954,DENNIS,491
1954,DEREK,43
1954,DERRICK,25
1954,DESMOND,7
1954,DICK,9
1954,DINO,7
1954,DIRK,5
1954,DOMENIC,6
1954,DOMENICO,17
1954,DOMINIC,13
1954,DON,11
1954,DONALD,1291
1954,DONATO,8
1954,DOUGLAS,1165
1954,DREW,13
1954,DUANE,13
1954,DUNCAN,29
1954,DWAYNE,14
1954,DWIGHT,43
1954,EARL,69
1954,EARLE,6
1954,EARNEST,6
1954,EDDIE,7
1954,EDDY,7
1954,EDGAR,25
1954,EDMOND,22
1954,EDMUND,18
1954,EDOUARD,5
1954,EDWARD,585
1954,EDWIN,69
1954,ELDON,11
1954,ELIO,5
1954,ELLIOTT,6
1954,ELMER,12
1954,ELTON,5
1954,ELWOOD,6
1954,EMANUEL,5
1954,EMIL,6
1954,EMILE,8
1954,ENZO,5
1954,ERIC,216
1954,ERNEST,112
1954,ERNIE,5
1954,ERROL,6
1954,ERWIN,17
1954,EUGENE,76
1954,EVAN,8
1954,EVERETT,10
1954,FERNAND,17
1954,FLOYD,23
1954,FRANCESCO,21
1954,FRANCIS,170
1954,FRANCISCUS,6
1954,FRANCO,31
1954,FRANCOIS,19
1954,FRANK,253
1954,FRANKLIN,41
1954,FRANZ,5
1954,FRASER,14
1954,FRED,28
1954,FREDERIC,22
1954,FREDERICK,249
1954,FREDERIK,7
1954,FREDRIC,6
1954,FREDRICK,63
1954,GABRIEL,11
1954,GAETAN,9
1954,GAETANO,7
1954,GARFIELD,15
1954,GARNET,31
1954,GARRY,179
1954,GARTH,33
1954,GARY,1102
1954,GASTON,11
1954,GAVIN,5
1954,GEARLD,5
1954,GENE,24
1954,GEOFFREY,66
1954,GEORGE,653
1954,GEORGES,7
1954,GERALD,443
1954,GERARD,93
1954,GERARDUS,9
1954,GERHARD,7
1954,GERRARD,6
1954,GERRIT,12
1954,GERRY,10
1954,GILBERT,41
1954,GILLES,43
1954,GINO,10
1954,GIORGIO,5
1954,GIOVANNI,24
1954,GIUSEPPE,28
1954,GLEN,189
1954,GLENN,326
1954,GORDEN,9
1954,GORDON,623
1954,GRAHAM,60
1954,GRANT,105
1954,GRAYDON,5
1954,GREGG,19
1954,GREGORY,496
1954,GUY,108
1954,HAL,6
1954,HANS,13
1954,HARALD,8
1954,HARLEY,6
1954,HARM,5
1954,HAROLD,200
1954,HARRY,132
1954,HARVEY,68
1954,HECTOR,14
1954,HEINZ,5
1954,HENDRIK,15
1954,HENDRIKUS,5
1954,HENRI,7
1954,HENRICUS,6
1954,HENRY,159
1954,HENRYK,8
1954,HERBERT,62
1954,HERMAN,21
1954,HOWARD,158
1954,HUBERT,8
1954,HUGH,66
1954,HUGO,5
1954,IAIN,8
1954,IAN,219
1954,IGOR,5
1954,IHOR,5
1954,INFANT,46
1954,IRA,7
1954,IRVIN,6
1954,IRVING,10
1954,IRWIN,6
1954,ISRAEL,5
1954,IVAN,46
1954,J,7
1954,JACK,115
1954,JACKIE,17
1954,JACOB,20
1954,JACQUE,6
1954,JACQUES,46
1954,JAMES,2408
1954,JAMIE,10
1954,JAN,47
1954,JANIS,5
1954,JAROSLAW,6
1954,JASON,8
1954,JAY,24
1954,JEAN,127
1954,JEAN-GUY,7
1954,JEAN-PAUL,7
1954,JEAN-PIERRE,8
1954,JEFFERY,29
1954,JEFFREY,315
1954,JEREMY,5
1954,JEROME,31
1954,JERRY,96
1954,JESSE,6
1954,JIM,9
1954,JIMMY,14
1954,JOE,6
1954,JOEL,34
1954,JOESPH,11
1954,JOHAN,12
1954,JOHANNES,49
1954,JOHN,3515
1954,JOHNNY,28
1954,JOHNY,7
1954,JON,40
1954,JONAS,6
1954,JONATHAN,44
1954,JONATHON,8
1954,JOS,17
1954,JOSEF,6
1954,JOSEPH,3566
1954,JOSPH,7
1954,JOZEF,6
1954,JUDE,5
1954,JULES,6
1954,JULIEN,5
1954,KARL,62
1954,KEITH,286
1954,KELLY,16
1954,KELVIN,18
1954,KENETH,7
1954,KENNETH,1080
1954,KENT,24
1954,KERRY,62
1954,KEVAN,9
1954,KEVIN,492
1954,KIERAN,5
1954,KIETH,5
1954,KIM,99
1954,KIMBERLEY,15
1954,KIMBERLY,16
1954,KIRBY,8
1954,KIRK,33
1954,KURT,16
1954,LAIRD,6
1954,LAMBERT,5
1954,LANCE,20
1954,LARRY,545
1954,LAURENCE,23
1954,LAURENT,9
1954,LAURIE,15
1954,LAURIER,5
1954,LAVERNE,10
1954,LAWERENCE,5
1954,LAWRANCE,5
1954,LAWRENCE,362
1954,LEE,47
1954,LEIGH,6
1954,LELAND,5
1954,LENARD,21
1954,LEO,76
1954,LEON,21
1954,LEONARD,208
1954,LEONARDO,5
1954,LEROY,6
1954,LESLIE,134
1954,LESTER,15
1954,LEWIS,20
1954,LINDSAY,15
1954,LINO,5
1954,LIONEL,34
1954,LLOYD,111
1954,LONNIE,12
1954,LORENZO,6
1954,LORNE,106
1954,LORRIE,5
1954,LOUIS,94
1954,LUC,11
1954,LUCIANO,8
1954,LUCIEN,11
1954,LUIGI,17
1954,LUKE,11
1954,LYLE,35
1954,LYNN,23
1954,MALCOLM,58
1954,MALE,8
1954,MANFRED,5
1954,MARC,92
1954,MARCEL,65
1954,MARCO,6
1954,MARCUS,5
1954,MARIE,5
1954,MARINUS,9
1954,MARIO,51
1954,MARK,670
1954,MARLIN,6
1954,MARSHALL,22
1954,MARTIN,220
1954,MARTINUS,6
1954,MARVIN,57
1954,MATHEW,9
1954,MATTHEW,34
1954,MAURICE,74
1954,MAX,13
1954,MAYNARD,7
1954,MELVILLE,11
1954,MELVIN,51
1954,MERLE,5
1954,MERVIN,23
1954,MERVYN,10
1954,MICHAEL,2206
1954,MICHAL,10
1954,MICHEAL,137
1954,MICHEL,111
1954,MICHELE,12
1954,MIKE,9
1954,MILAN,9
1954,MILES,12
1954,MILTON,15
1954,MITCHELL,28
1954,MORGAN,12
1954,MORLEY,9
1954,MORRIS,30
1954,MURRAY,220
1954,MURRY,7
1954,MYLES,21
1954,MYRON,9
1954,NATHAN,5
1954,NEAL,8
1954,NEIL,182
1954,NELSON,26
1954,NEWBORN,6
1954,NICHOLAS,63
1954,NICK,13
1954,NICKOLAS,14
1954,NICOLA,10
1954,NIGEL,11
1954,NOEL,19
